,iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
125920,OWID_WRL,,World,2021-06-15,176714899.0,371225.0,377911.0,3826232.0,10588.0,10827.143,22440.085,47.14,47.989,485.873,1.345,1.375,0.92,,,,,,,,,,,,,,,,,,2485265724.0,1645659168.0,533496962.0,43027.0,39736556.0,34440636.0,31.56,20.9,6.77,0.0,4373.0,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125921,OWID_WRL,,World,2021-06-16,177113570.0,398671.0,374895.714,3836564.0,10332.0,10803.571,22490.71,50.625,47.606,487.185,1.312,1.372,0.92,,,,,,,,,,,,,,,,,,2526951328.0,1658241745.0,540989490.0,43999.0,41685604.0,34776670.0,32.09,21.06,6.87,0.0,4416.0,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125922,OWID_WRL,,World,2021-06-17,177506084.0,392514.0,366721.286,3845863.0,9299.0,9847.143,22540.553,49.843,46.568,488.366,1.181,1.25,0.93,,,,,,,,,,,,,,,,,,2572887770.0,1674152721.0,548890681.0,44889.0,45936442.0,35710018.0,32.67,21.26,6.97,0.0,4535.0,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125923,OWID_WRL,,World,2021-06-18,177912871.0,406787.0,364713.714,3855092.0,9229.0,9478.286,22592.209,51.656,46.313,489.538,1.172,1.204,0.94,,,,,,,,,,,,,,,,,,2616103482.0,1686393435.0,555628055.0,45700.0,43215712.0,36613441.0,33.22,21.41,7.06,0.0,4649.0,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125924,OWID_WRL,,World,2021-06-19,178262174.0,349303.0,361370.0,3863268.0,8176.0,9250.571,22636.565,44.356,45.888,490.576,1.038,1.175,0.95,,,,,,,,,,,,,,,,,,2652717667.0,1696824024.0,560973494.0,46025.0,36614185.0,37660315.0,33.69,21.55,7.12,0.0,4782.0,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125925,OWID_WRL,,World,2021-06-20,178564499.0,302325.0,361189.714,3869994.0,6726.0,8887.571,22674.956,38.391,45.866,491.43,0.854,1.129,0.96,,,,,,,,,,,,,,,,,,2685778422.0,1707146784.0,566257358.0,46114.0,33060755.0,38397031.0,34.11,21.68,7.19,0.0,4876.0,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125926,OWID_WRL,,World,2021-06-21,178858317.0,293818.0,359234.714,3876845.0,6851.0,8743.0,22712.266,37.31,45.617,492.3,0.87,1.11,0.97,,,,,,,,,,,,,,,,,,2729659803.0,1724511406.0,573155183.0,46768.0,43881381.0,40590091.0,34.66,21.9,7.28,0.0,5154.0,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125927,OWID_WRL,,World,2021-06-22,179229954.0,371637.0,359293.571,3885843.0,8998.0,8515.857,22759.458,47.192,45.625,493.443,1.143,1.081,0.98,,,,,,,,,,,,,,,,,,2773791538.0,1737473561.0,580590653.0,47598.0,44131735.0,41217973.0,35.22,22.06,7.37,0.0,5234.0,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125928,OWID_WRL,,World,2021-06-23,179667610.0,437656.0,364862.857,3895376.0,9533.0,8401.714,22815.034,55.576,46.332,494.653,1.211,1.067,0.99,,,,,,,,,,,,,,,,,,2817512038.0,1750851075.0,588063107.0,48412.0,43720500.0,41508673.0,35.78,22.23,7.47,0.0,5271.0,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125929,OWID_WRL,,World,2021-06-24,180072631.0,405021.0,366649.571,3903996.0,8620.0,8304.714,22866.465,51.431,46.559,495.748,1.095,1.055,1.0,,,,,,,,,,,,,,,,,,2865852651.0,1766297421.0,596193228.0,49320.0,48340613.0,41852126.0,36.39,22.43,7.57,0.0,5315.0,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125930,OWID_WRL,,World,2021-06-25,180494501.0,421870.0,368804.286,3913226.0,9230.0,8304.857,22920.036,53.571,46.832,496.92,1.172,1.055,1.0,,,,,,,,,,,,,,,,,,2909980868.0,1779373193.0,603127400.0,50224.0,44128217.0,41982484.0,36.95,22.6,7.66,0.0,5331.0,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125931,OWID_WRL,,World,2021-06-26,180860444.0,365943.0,371181.429,3920777.0,7551.0,8215.571,22966.506,46.469,47.134,497.879,0.959,1.043,1.01,,,,,,,,,,,,,,,,,,2949936768.0,1791507298.0,609130471.0,50602.0,39955900.0,42459872.0,37.46,22.75,7.74,0.0,5392.0,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125932,OWID_WRL,,World,2021-06-27,181171848.0,311404.0,372478.429,3926872.0,6095.0,8125.429,23006.049,39.544,47.299,498.653,0.774,1.032,1.01,,,,,,,,,,,,,,,,,,2988396554.0,1819873288.0,617381918.0,50748.0,38459786.0,43231162.0,37.95,23.11,7.84,0.0,5490.0,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125933,OWID_WRL,,World,2021-06-28,181500242.0,328394.0,377417.857,3933375.0,6503.0,8075.714,23047.75,41.701,47.926,499.478,0.826,1.025,1.01,,,,,,,,,,,,,,,,,,3026430047.0,1829415287.0,624767539.0,51509.0,38033493.0,42395749.0,38.43,23.23,7.93,0.0,5384.0,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125934,OWID_WRL,,World,2021-06-29,181879823.0,379581.0,378552.714,3941503.0,8128.0,7951.429,23095.951,48.201,48.07,500.51,1.032,1.01,1.02,,,,,,,,,,,,,,,,,,3068508257.0,1843139205.0,634052647.0,53543.0,42078210.0,42102388.0,38.97,23.41,8.05,0.0,5346.0,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125935,OWID_WRL,,World,2021-06-30,182276758.0,396935.0,372735.429,3950725.0,9222.0,7907.0,23146.356,50.405,47.332,501.682,1.171,1.004,1.02,,,,,,,,,,,,,,,,,,3105095650.0,1852573812.0,641759208.0,354326.0,36587393.0,41083373.0,39.43,23.52,8.15,0.0,5217.0,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125936,OWID_WRL,,World,2021-07-01,182717882.0,441124.0,377893.0,3959392.0,8667.0,7913.714,23202.372,56.016,47.987,502.782,1.101,1.005,1.04,,,,,,,,,,,,,,,,,,3152112352.0,1871665351.0,650667280.0,617156.0,47016702.0,40894243.0,40.03,23.77,8.26,0.01,5193.0,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125937,OWID_WRL,,World,2021-07-02,183159113.0,441231.0,380658.857,3967672.0,8280.0,7778.0,23258.401,56.03,48.338,503.834,1.051,0.988,1.04,,,,,,,,,,,,,,,,,,3185649778.0,1879201300.0,657110464.0,968475.0,33537426.0,39381273.0,40.45,23.86,8.34,0.01,5001.0,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125938,OWID_WRL,,World,2021-07-03,183535745.0,376632.0,382185.857,3974576.0,6904.0,7685.571,23306.228,47.826,48.532,504.71,0.877,0.976,1.05,,,,,,,,,,,,,,,,,,3217732685.0,1891026889.0,665039841.0,1086171.0,32082907.0,38256560.0,40.86,24.01,8.44,0.01,4858.0,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125939,OWID_WRL,,World,2021-07-04,183864207.0,328462.0,384622.714,3981243.0,6667.0,7767.286,23347.937,41.71,48.841,505.557,0.847,0.986,1.06,,,,,,,,,,,,,,,,,,3244550236.0,1902930691.0,671688653.0,1424105.0,26817551.0,36593383.0,41.2,24.16,8.53,0.02,4647.0,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125940,OWID_WRL,,World,2021-07-05,184233751.0,369544.0,390501.286,3988532.0,7289.0,7879.571,23394.864,46.926,49.588,506.482,0.926,1.001,1.07,,,,,,,,,,,,,,,,,,3277834774.0,1916860222.0,682423658.0,1833452.0,33284538.0,35914961.0,41.62,24.34,8.67,0.02,4561.0,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125941,OWID_WRL,,World,2021-07-06,184687179.0,453428.0,401050.857,3997081.0,8549.0,7939.714,23452.442,57.578,50.927,507.568,1.086,1.008,1.08,,,,,,,,,,,,,,,,,,3309826526.0,1927470215.0,690226835.0,2192993.0,31991752.0,34474038.0,42.03,24.48,8.76,0.03,4378.0,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125942,OWID_WRL,,World,2021-07-07,185150549.0,463370.0,410541.571,4005663.0,8582.0,7848.286,23511.283,58.841,52.132,508.658,1.09,0.997,1.09,,,,,,,,,,,,,,,,,,3343726826.0,1940532968.0,700079217.0,2538191.0,33900300.0,34090168.0,42.46,24.64,8.89,0.03,4329.0,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125943,OWID_WRL,,World,2021-07-08,185631007.0,480458.0,416160.714,4014505.0,8842.0,7873.286,23572.294,61.011,52.846,509.781,1.123,1.0,1.09,,,,,,,,,,,,,,,,,,3382928520.0,1957950763.0,711660810.0,2812170.0,39201694.0,32973738.0,42.96,24.86,9.04,0.04,4187.0,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125944,OWID_WRL,,World,2021-07-09,186138463.0,507456.0,425621.429,4022903.0,8398.0,7890.143,23636.733,64.439,54.047,510.847,1.066,1.002,1.1,,,,,,,,,,,,,,,,,,3409840764.0,1967076723.0,718496119.0,2967243.0,26912244.0,32027284.0,43.3,24.98,9.12,0.04,4067.0,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125945,OWID_WRL,,World,2021-07-10,186565430.0,426967.0,432812.143,4029526.0,6623.0,7850.0,23690.951,54.218,54.961,511.688,0.841,0.997,1.11,,,,,,,,,,,,,,,,,,3436821468.0,1977553747.0,725950412.0,3021609.0,26980704.0,31298398.0,43.64,25.11,9.22,0.04,3974.0,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125946,OWID_WRL,,World,2021-07-11,186935888.0,370458.0,438811.571,4037154.0,7628.0,7987.286,23737.994,47.042,55.722,512.657,0.969,1.014,1.11,,,,,,,,,,,,,,,,,,3459176177.0,1986632668.0,732882512.0,3153175.0,22354709.0,30660849.0,43.93,25.23,9.31,0.04,3893.0,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125947,OWID_WRL,,World,2021-07-12,187372696.0,436808.0,448420.714,4045212.0,8058.0,8097.143,23793.462,55.468,56.943,513.68,1.023,1.028,1.12,,,,,,,,,,,,,,,,,,3489822214.0,1998055744.0,743405732.0,3367799.0,30646037.0,30283920.0,44.32,25.37,9.44,0.04,3846.0,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125948,OWID_WRL,,World,2021-07-13,187892602.0,519906.0,457917.571,4053545.0,8333.0,8066.286,23859.482,66.02,58.149,514.738,1.058,1.024,1.12,,,,,,,,,,,,,,,,,,3523959209.0,2012011222.0,752796628.0,3554665.0,34136995.0,30590383.0,44.75,25.55,9.56,0.05,3885.0,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125949,OWID_WRL,,World,2021-07-14,188433999.0,541397.0,469064.286,4062186.0,8641.0,8074.714,23928.231,68.749,59.564,515.835,1.097,1.025,1.12,,,,,,,,,,,,,,,,,,3561254034.0,2026420061.0,763227507.0,3674474.0,37294825.0,31075315.0,45.22,25.73,9.69,0.05,3946.0,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125950,OWID_WRL,,World,2021-07-15,189006007.0,572008.0,482142.857,4070723.0,8537.0,8031.143,24000.867,72.636,61.225,516.919,1.084,1.02,1.12,,,,,,,,,,,,,,,,,,3597335421.0,2040130357.0,774199342.0,5662457.0,36081387.0,30629557.0,45.68,25.91,9.83,0.07,3889.0,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125951,OWID_WRL,,World,2021-07-16,189604160.0,598153.0,495099.571,4079450.0,8727.0,8078.143,24076.824,75.956,62.87,518.028,1.108,1.026,1.12,,,,,,,,,,,,,,,,,,3629879114.0,2052413790.0,783009259.0,5719094.0,32543693.0,31434050.0,46.09,26.06,9.94,0.07,3992.0,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125952,OWID_WRL,,World,2021-07-17,190078019.0,473859.0,501798.429,4086535.0,7085.0,8144.143,24136.996,60.173,63.721,518.927,0.9,1.034,1.11,,,,,,,,,,,,,,,,,,3658168315.0,2063025970.0,790810462.0,5761147.0,28289201.0,31620978.0,46.45,26.2,10.04,0.07,4015.0,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125953,OWID_WRL,,World,2021-07-18,190508957.0,430938.0,510438.429,4093630.0,7095.0,8068.0,24191.719,54.723,64.818,519.828,0.901,1.025,1.11,,,,,,,,,,,,,,,,,,3677979352.0,2068981241.0,796685752.0,5858631.0,19811037.0,31257596.0,46.7,26.27,10.12,0.07,3969.0,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125954,OWID_WRL,,World,2021-07-19,191005968.0,497011.0,519038.857,4100686.0,7056.0,7924.857,24254.832,63.113,65.91,520.724,0.896,1.006,1.1,,,,,,,,,,,,,,,,,,3711121265.0,2081838546.0,806549766.0,5917537.0,33141913.0,31614150.0,47.13,26.44,10.24,0.08,4015.0,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125955,OWID_WRL,,World,2021-07-20,191535859.0,529891.0,520465.286,4121445.0,11973.0,8444.857,24322.12,67.288,66.091,523.36,1.52,1.072,1.09,,,,,,,,,,,,,,,,,,3744392594.0,2094348471.0,815087642.0,5970196.0,33271329.0,31490484.0,47.55,26.6,10.35,0.08,3999.0,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125956,OWID_WRL,,World,2021-07-21,192094538.0,558679.0,522934.143,4130148.0,8703.0,8453.714,24393.063,70.944,66.405,524.466,1.105,1.073,1.09,,,,,,,,,,,,,,,,,,3776643020.0,2102984033.0,823735081.0,6021249.0,32250426.0,30769855.0,47.96,26.7,10.46,0.08,3907.0,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125957,OWID_WRL,,World,2021-07-22,192659020.0,564482.0,521859.0,4138909.0,8761.0,8485.714,24464.744,71.681,66.268,525.578,1.113,1.078,1.09,,,,,,,,,,,,,,,,,,3816147264.0,2116279547.0,834261197.0,6077361.0,39504244.0,31258835.0,48.46,26.87,10.59,0.08,3969.0,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125958,OWID_WRL,,World,2021-07-23,193348644.0,689624.0,534926.286,4146692.0,7783.0,8350.857,24552.316,87.572,67.927,526.566,0.988,1.06,1.09,,,,,,,,,,,,,,,,,,3853451265.0,2127607762.0,843193066.0,6111253.0,37304001.0,31938879.0,48.93,27.02,10.71,0.08,4056.0,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125959,OWID_WRL,,World,2021-07-24,193820649.0,472005.0,534661.429,4155942.0,9250.0,8660.143,24612.253,59.937,67.894,527.741,1.175,1.1,1.09,,,,,,,,,,,,,,,,,,3882838013.0,2136199754.0,850230989.0,6150145.0,29386748.0,32095671.0,49.31,27.13,10.8,0.08,4076.0,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125960,OWID_WRL,,World,2021-07-25,194265734.0,445085.0,536682.429,4163257.0,7315.0,8691.571,24668.772,56.519,68.15,528.67,0.929,1.104,1.09,,,,,,,,,,,,,,,,,,3909847538.0,2144369738.0,858436282.0,6316457.0,27009525.0,33124027.0,49.65,27.23,10.9,0.08,4206.0,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125961,OWID_WRL,,World,2021-07-26,194806584.0,540850.0,542945.143,4171038.0,7781.0,8795.143,24737.452,68.68,68.946,529.658,0.988,1.117,1.09,,,,,,,,,,,,,,,,,,3952570090.0,2161826506.0,870211359.0,6536272.0,42722552.0,34492689.0,50.19,27.45,11.05,0.08,4380.0,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125962,OWID_WRL,,World,2021-07-27,195416586.0,610002.0,554389.571,4180912.0,9874.0,8495.286,24814.913,77.461,70.399,530.912,1.254,1.079,1.09,,,,,,,,,,,,,,,,,,3993617930.0,2174909348.0,881016188.0,6758779.0,41047840.0,35603619.0,50.71,27.62,11.19,0.09,4521.0,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125963,OWID_WRL,,World,2021-07-28,196060647.0,644061.0,566587.0,4191147.0,10235.0,8714.143,24896.698,81.786,71.948,532.211,1.3,1.107,1.09,,,,,,,,,,,,,,,,,,4035686043.0,2188812819.0,890828436.0,6983043.0,42068113.0,37006146.0,51.25,27.79,11.31,0.09,4699.0,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125964,OWID_WRL,,World,2021-07-29,196713731.0,653084.0,579244.429,4201978.0,10831.0,9009.857,24979.63,82.932,73.555,533.587,1.375,1.144,1.09,,,,,,,,,,,,,,,,,,4082349701.0,2204739968.0,903353390.0,7206386.0,46663658.0,38028920.0,51.84,28.0,11.47,0.09,4829.0,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125965,OWID_WRL,,World,2021-07-30,197443610.0,729879.0,584995.143,4211618.0,9640.0,9275.143,25072.314,92.683,74.285,534.811,1.224,1.178,1.09,,,,,,,,,,,,,,,,,,4123577810.0,2218273104.0,912389133.0,7351427.0,41228109.0,38589506.0,52.36,28.17,11.59,0.09,4900.0,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125966,OWID_WRL,,World,2021-07-31,197952487.0,508877.0,590262.571,4220380.0,8762.0,9205.429,25136.933,64.62,74.954,535.924,1.113,1.169,1.08,,,,,,,,,,,,,,,,,,4156701248.0,2229012803.0,919417035.0,7401729.0,33123438.0,39123319.0,52.78,28.31,11.68,0.09,4968.0,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125967,OWID_WRL,,World,2021-08-01,198434542.0,482055.0,595544.0,4227785.0,7405.0,9218.286,25198.147,61.214,75.625,536.864,0.94,1.171,1.08,,,,,,,,,,,,,,,,,,4195399547.0,2243972922.0,926844824.0,7488615.0,38698299.0,40793144.0,53.28,28.5,11.77,0.1,5180.0,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125968,OWID_WRL,,World,2021-08-02,199013083.0,578541.0,600928.429,4235700.0,7915.0,9237.429,25271.613,73.466,76.309,537.869,1.005,1.173,1.07,,,,,,,,,,,,,,,,,,4233535329.0,2254742356.0,934280512.0,7671261.0,38135782.0,40137891.0,53.76,28.63,11.86,0.1,5097.0,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125969,OWID_WRL,,World,2021-08-03,199650025.0,636942.0,604777.0,4246046.0,10346.0,9304.857,25352.494,80.882,76.797,539.183,1.314,1.182,1.07,,,,,,,,,,,,,,,,,,4289872460.0,2278383573.0,947322797.0,7895873.0,56337131.0,42322076.0,54.47,28.93,12.03,0.1,5374.0,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125970,OWID_WRL,,World,2021-08-04,200325492.0,675467.0,609263.571,4256672.0,10626.0,9360.714,25438.268,85.774,77.367,540.532,1.349,1.189,1.07,,,,,,,,,,,,,,,,,,4334480250.0,2295304132.0,956926737.0,7995827.0,44607790.0,42684887.0,55.04,29.15,12.15,0.1,5420.0,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125971,OWID_WRL,,World,2021-08-05,201014204.0,688712.0,614353.286,4267621.0,10949.0,9377.571,25525.724,87.456,78.013,541.922,1.39,1.191,1.07,,,,,,,,,,,,,,,,,,4373668391.0,2309444210.0,965990690.0,8326396.0,39188141.0,41616956.0,55.54,29.33,12.27,0.11,5285.0,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125972,OWID_WRL,,World,2021-08-06,201835478.0,821274.0,627409.714,4278199.0,10578.0,9511.571,25630.014,104.289,79.671,543.266,1.343,1.208,1.07,,,,,,,,,,,,,,,,,,4412043365.0,2321316218.0,973375234.0,8513525.0,38374974.0,41209365.0,56.03,29.48,12.36,0.11,5233.0,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125973,OWID_WRL,,World,2021-08-07,202385379.0,549901.0,633270.286,4286822.0,8623.0,9491.714,25699.843,69.829,80.416,544.361,1.095,1.205,1.06,,,,,,,,,,,,,,,,,,4443972864.0,2332274446.0,982196705.0,8667001.0,31929499.0,41038802.0,56.43,29.62,12.47,0.11,5211.0,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125974,OWID_WRL,,World,2021-08-08,202825493.0,440114.0,627278.714,4294272.0,7450.0,9498.143,25755.73,55.888,79.655,545.307,0.946,1.206,1.06,,,,,,,,,,,,,,,,,,4475008062.0,2346760334.0,989546458.0,8842649.0,31035198.0,39944074.0,56.83,29.8,12.57,0.11,5072.0,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125975,OWID_WRL,,World,2021-08-09,203481622.0,656129.0,638362.714,4302912.0,8640.0,9601.714,25839.049,83.318,81.062,546.404,1.097,1.219,1.05,,,,,,,,,,,,,,,,,,4517669810.0,2365925861.0,1005277166.0,9112402.0,42661748.0,40590640.0,57.37,30.04,12.77,0.12,5154.0,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125976,OWID_WRL,,World,2021-08-10,204129949.0,648327.0,639989.143,4314469.0,11557.0,9774.714,25921.376,82.328,81.269,547.871,1.468,1.241,1.05,,,,,,,,,,,,,,,,,,4557771098.0,2380979644.0,1017225326.0,9546318.0,40101288.0,38271234.0,57.88,30.23,12.92,0.12,4860.0,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125977,OWID_WRL,,World,2021-08-11,204858060.0,728111.0,647509.714,4324881.0,10412.0,9744.143,26013.835,92.459,82.224,549.194,1.322,1.237,1.05,,,,,,,,,,,,,,,,,,4596121886.0,2396068858.0,1027937530.0,10001069.0,38350788.0,37377377.0,58.36,30.43,13.05,0.13,4746.0,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125978,OWID_WRL,,World,2021-08-12,205568626.0,710566.0,650631.714,4335567.0,10686.0,9706.571,26104.066,90.231,82.62,550.551,1.357,1.233,1.04,,,,,,,,,,,,,,,,,,4628638578.0,2405862683.0,1815355211.0,10473553.0,32516692.0,36424312.0,58.78,30.55,23.05,0.13,4625.0,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
